Date,Country,Region,Therapeutic_Area,Product_ID,Brand,Manufacturer,Sales_Value,Sales_Units,Market_Share_%
2023-05-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,914942.07,5350,100.0
2023-05-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,538230.3,8379,100.0
2023-05-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1374493.52,6743,100.0
2023-05-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,743368.58,4755,100.0
2023-05-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,840514.17,6636,100.0
2023-05-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,163369.58,3133,100.0
2023-05-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,334037.38,3121,100.0
2023-05-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1427719.1,6540,100.0
2023-05-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,156560.89,1221,100.0
2023-05-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,378644.17,3658,100.0
2023-05-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,1326503.56,7648,100.0
2023-05-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1158808.14,8991,100.0
2023-05-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1266015.06,8683,100.0
2023-05-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1114267.78,8883,100.0
2023-05-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,345732.81,3906,100.0
2023-05-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,314966.87,3291,100.0
2023-05-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,223575.06,2607,100.0
2023-05-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,284760.73,7262,100.0
2023-05-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,339475.6,4539,100.0
2023-05-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,853003.98,6158,100.0
2023-05-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,408164.45,2575,100.0
2023-05-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,221162.74,1035,100.0
2023-05-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,518709.74,4041,100.0
2023-05-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1047703.46,5134,100.0
2023-05-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,837979.19,6217,100.0
2023-05-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1543398.12,7366,100.0
2023-05-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,1331897.76,6214,100.0
2023-05-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,213136.74,2350,100.0
2023-05-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,665308.31,6724,100.0
2023-05-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,1296537.08,6533,100.0
2023-05-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,42226.01,988,100.0
2023-05-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,412168.71,2602,100.0
2023-05-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,278641.91,6885,100.0
2023-05-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,129035.43,1237,100.0
2023-05-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,516672.4,6133,100.0
2023-05-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,528981.12,4836,100.0
2023-05-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,755037.02,5905,100.0
2023-05-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,203798.85,4019,100.0
2023-05-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,182277.07,4244,100.0
2023-05-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,246150.36,1855,100.0
2023-05-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,694286.66,6052,100.0
2023-05-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,868450.19,4565,100.0
2023-05-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,934393.83,4666,100.0
2023-05-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,791327.06,5266,100.0
2023-05-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,520908.59,5950,100.0
2023-05-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,367561.83,8421,100.0
2023-06-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,514188.06,4302,100.0
2023-06-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,900298.72,7329,100.0
2023-06-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,121646.04,1998,100.0
2023-06-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,571050.4,3232,100.0
2023-06-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,1501820.27,8555,100.0
2023-06-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,947804.59,4310,100.0
2023-06-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,527568.68,6901,100.0
2023-06-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,312969.73,1668,100.0
2023-06-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,507628.38,6992,100.0
2023-06-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,224826.83,1963,100.0
2023-06-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1453155.8,7086,100.0
2023-06-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,461187.92,7165,100.0
2023-06-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,1179470.65,5363,100.0
2023-06-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,623011.96,5313,100.0
2023-06-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,184492.62,5756,100.0
2023-06-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,275679.78,6452,100.0
2023-06-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,135623.5,2334,100.0
2023-06-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,47472.36,1325,100.0
2023-06-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,214765.15,5590,100.0
2023-06-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,280779.52,2813,100.0
2023-06-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,391034.42,4186,100.0
2023-06-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,170843.91,1849,100.0
2023-06-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1044716.82,6847,100.0
2023-06-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,719046.74,4874,100.0
2023-06-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,689375.88,4580,100.0
2023-06-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1066509.78,6828,100.0
2023-06-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,160739.81,4108,100.0
2023-06-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,600317.47,8972,100.0
2023-06-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1793074.44,8431,100.0
2023-06-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,479170.6,6987,100.0
2023-06-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,1005769.72,8598,100.0
2023-06-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,316764.53,8920,100.0
2023-06-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,200955.35,1712,100.0
2023-06-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,144628.41,1173,100.0
2023-06-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,73671.68,1004,100.0
2023-06-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,332267.53,5198,100.0
2023-06-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,59512.93,1438,100.0
2023-06-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1424930.79,8348,100.0
2023-06-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,234674.0,3034,100.0
2023-06-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,131701.08,2614,100.0
2023-06-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,402868.95,2795,100.0
2023-06-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,148252.84,4276,100.0
2023-06-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,1321104.81,6722,100.0
2023-06-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,802171.26,6633,100.0
2023-06-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,580112.92,3421,100.0
2023-06-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,325623.38,3112,100.0
2023-06-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,650954.24,3716,100.0
2023-06-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,82418.16,1523,100.0
2023-06-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,85516.28,1130,100.0
2023-06-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,416193.73,7240,100.0
2023-06-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,766330.16,3803,100.0
2023-06-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,275169.4,2138,100.0
2023-06-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,98496.0,1839,100.0
2023-06-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,1029865.09,8696,100.0
2023-06-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,367419.54,3062,100.0
2023-06-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,1111509.62,5718,100.0
2023-06-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,922915.01,6723,100.0
2023-06-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,385527.18,6017,100.0
2023-06-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,1619251.7,7975,100.0
2023-06-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,896477.34,6095,100.0
2023-07-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,72761.78,1245,100.0
2023-07-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,351486.03,3871,100.0
2023-07-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,688064.34,5224,100.0
2023-07-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,343612.72,5691,100.0
2023-07-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,242031.05,5801,100.0
2023-07-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,725461.79,5401,100.0
2023-07-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,203616.23,4401,100.0
2023-07-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,97512.87,2416,100.0
2023-07-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,313799.37,8972,100.0
2023-07-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,266655.89,2000,100.0
2023-07-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1460029.81,8577,100.0
2023-07-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,398135.31,3135,100.0
2023-07-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,147983.6,815,100.0
2023-07-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,797882.16,5372,100.0
2023-07-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,162739.1,2897,100.0
2023-07-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,605367.17,7874,100.0
2023-07-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,195798.15,2533,100.0
2023-07-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,469258.31,4597,100.0
2023-07-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,387682.99,6377,100.0
2023-07-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,1212270.92,7741,100.0
2023-07-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,182739.29,1549,100.0
2023-07-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1137834.1,7795,100.0
2023-07-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,797849.12,6069,100.0
2023-07-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,307784.44,1415,100.0
2023-07-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,98041.48,2159,100.0
2023-07-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1234165.96,6580,100.0
2023-07-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,53932.93,1109,100.0
2023-07-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,313420.28,4652,100.0
2023-07-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1203175.51,5742,100.0
2023-07-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,508910.4,2434,100.0
2023-07-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,1815078.61,8798,100.0
2023-07-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,280549.04,3672,100.0
2023-07-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1878281.46,8843,100.0
2023-07-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,1268165.19,6807,100.0
2023-07-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,1656097.39,8965,100.0
2023-07-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,555558.31,5067,100.0
2023-07-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,418662.89,5860,100.0
2023-07-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,243242.44,2170,100.0
2023-07-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,108553.03,2439,100.0
2023-07-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1245967.68,8591,100.0
2023-07-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,264970.0,1475,100.0
2023-07-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,141954.23,2273,100.0
2023-07-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,208798.32,6864,100.0
2023-07-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,348441.92,2249,100.0
2023-07-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,454471.29,5147,100.0
2023-07-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,695794.35,5161,100.0
2023-07-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,356476.13,4106,100.0
2023-07-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,533683.07,6886,100.0
2023-07-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,1246296.94,8540,100.0
2023-07-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,287890.37,1718,100.0
2023-07-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,728817.35,6042,100.0
2023-07-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,1011303.31,5039,100.0
2023-07-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,130037.03,3936,100.0
2023-07-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,1308837.29,8592,100.0
2023-07-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,436620.48,3872,100.0
2023-07-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,609143.81,6008,100.0
2023-07-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1126442.54,5495,100.0
2023-07-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,694962.54,6975,100.0
2023-07-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,61481.74,1743,100.0
2023-07-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,73319.02,1035,100.0
2023-08-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,445070.61,7938,100.0
2023-08-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,300011.85,7951,100.0
2023-08-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,215382.57,3620,100.0
2023-08-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,990519.32,6223,100.0
2023-08-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,325629.91,7634,100.0
2023-08-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,276301.98,4225,100.0
2023-08-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,510928.42,2909,100.0
2023-08-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,823361.64,5275,100.0
2023-08-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,513872.47,5677,100.0
2023-08-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,577132.08,2859,100.0
2023-08-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,405992.55,3200,100.0
2023-08-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,125834.34,1736,100.0
2023-08-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,845947.73,6263,100.0
2023-08-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,771419.99,5055,100.0
2023-08-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,655858.24,4060,100.0
2023-08-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,675736.86,8345,100.0
2023-08-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,157560.62,2279,100.0
2023-08-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,164699.2,1485,100.0
2023-08-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,1151614.39,5927,100.0
2023-08-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,473254.38,4111,100.0
2023-08-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,743636.68,6978,100.0
2023-08-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,791864.89,6899,100.0
2023-08-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1732674.05,8291,100.0
2023-08-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,1420807.52,7300,100.0
2023-08-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,463970.65,2382,100.0
2023-08-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,336146.89,6827,100.0
2023-08-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,292273.34,3825,100.0
2023-08-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,865422.65,8661,100.0
2023-08-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,690959.56,3266,100.0
2023-08-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,632766.51,4294,100.0
2023-08-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,247644.78,7229,100.0
2023-08-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,765238.44,5413,100.0
2023-08-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,58736.03,1128,100.0
2023-08-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,846882.2,5170,100.0
2023-08-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,82902.74,972,100.0
2023-08-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,170987.59,5166,100.0
2023-08-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,144293.15,1222,100.0
2023-08-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,826288.9,7923,100.0
2023-08-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,248216.85,1273,100.0
2023-08-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,237975.84,4013,100.0
2023-08-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,1332910.63,8578,100.0
2023-08-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,686956.48,5039,100.0
2023-08-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,1118129.87,6331,100.0
2023-08-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,230364.1,3072,100.0
2023-08-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,777093.6,4442,100.0
2023-08-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,344286.7,5412,100.0
2023-08-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,900998.36,8740,100.0
2023-08-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,333312.39,4168,100.0
2023-08-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,328908.99,5893,100.0
2023-08-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,614366.01,6711,100.0
2023-08-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,247401.57,6745,100.0
2023-08-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,343962.08,3395,100.0
2023-08-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,256144.54,7567,100.0
2023-08-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,703703.99,3414,100.0
2023-08-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,551405.76,5834,100.0
2023-08-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,744578.72,7115,100.0
2023-08-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,833412.94,5442,100.0
2023-08-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1525227.7,7152,100.0
2023-08-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,1167422.14,7428,100.0
2023-08-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,245415.72,3782,100.0
2023-09-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,101671.4,1429,100.0
2023-09-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,926197.39,7004,100.0
2023-09-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,622227.74,5719,100.0
2023-09-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,776911.56,7398,100.0
2023-09-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,439624.55,7168,100.0
2023-09-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,504517.36,3997,100.0
2023-09-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,241959.04,5064,100.0
2023-09-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,170865.79,1508,100.0
2023-09-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,838716.76,4570,100.0
2023-09-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,442641.37,8945,100.0
2023-09-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,198095.84,3338,100.0
2023-09-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,228497.32,4647,100.0
2023-09-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,500974.75,5714,100.0
2023-09-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,1015581.43,6870,100.0
2023-09-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,1447703.03,7627,100.0
2023-09-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,1722382.5,8574,100.0
2023-09-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1734636.56,8905,100.0
2023-09-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1248942.04,8976,100.0
2023-09-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,308470.96,7025,100.0
2023-09-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,211635.73,1789,100.0
2023-09-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,742858.79,4902,100.0
2023-09-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,809393.54,4045,100.0
2023-09-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,830903.88,8311,100.0
2023-09-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,237865.86,1745,100.0
2023-09-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,211436.96,4532,100.0
2023-09-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,564478.82,8946,100.0
2023-09-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,844531.61,3956,100.0
2023-09-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,131602.03,1901,100.0
2023-09-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1392613.36,7493,100.0
