Date,Country,Region,Product_ID,Brand,Molecule,Manufacturer,ATC_Code,Therapeutic_Area,Dosage_Form,Strength,Pack_Size,Units,Standard_Units,Sales_Value,Channel,Currency,Market_Share_%,Value_Growth_%
2023-03-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6591,8707.0,206714.22,Hospital,EGP,3.495940584016722,65.20677718375629
2023-03-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2523,4832.0,99141.13,Independent Pharmacy,EGP,1.4311579658284916,-85.20265475139222
2023-03-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3750,6244.0,443408.98,Independent Pharmacy,EGP,7.558250743715362,294.42551228467374
2023-03-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7624,14507.0,583615.62,Independent Pharmacy,EGP,7.297408663508772,-58.90975775958
2023-03-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5380,8518.0,969876.59,Hospital,EGP,11.430038407293805,-16.217304782731258
2023-03-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4199,9172.0,430328.58,Hospital,EGP,6.778456003133339,-47.461962966867524
2023-03-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5045,9631.0,962306.1,Chain Pharmacy,EGP,16.274472792616077,399.3884955797677
2023-03-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3364,6725.0,597756.55,Chain Pharmacy,EGP,8.62895196129656,64.22642563391052
2023-03-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8850,17311.0,1172069.3,Independent Pharmacy,EGP,19.97883231505809,678.987988276791
2023-03-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3654,6470.0,556028.83,Independent Pharmacy,EGP,6.952469163184231,67.17949826561767
2023-03-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6690,10917.0,1055054.6,Chain Pharmacy,EGP,12.433865013477648,79.59939219901813
2023-03-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3201,4837.0,281375.88,Chain Pharmacy,EGP,4.432180690678099,-81.97221718969328
2023-03-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,2873,4085.0,310775.03,Chain Pharmacy,EGP,5.255811815345912,-68.57831390545995
2023-03-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6768,14805.0,1272934.81,Hospital,EGP,18.375529846309778,22.118130504573163
2023-03-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2797,4684.0,168743.21,Hospital,EGP,2.8763591853268684,-89.94363039467198
2023-03-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7207,12905.0,1454392.02,Chain Pharmacy,EGP,18.18541615950242,11.144609215007018
2023-03-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4206,6632.0,777208.93,Chain Pharmacy,EGP,9.159441533063216,-52.20227869020644
2023-03-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1850,3752.0,269998.56,Chain Pharmacy,EGP,4.252967255554713,135.24718686428466
2023-03-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4491,7157.0,263329.32,Chain Pharmacy,EGP,4.453412332976059,-27.731427302096034
2023-03-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2883,4216.0,606442.54,Independent Pharmacy,EGP,8.754339111711392,27.668786232476727
2023-03-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7151,12611.0,1053317.69,Independent Pharmacy,EGP,17.95461881221045,284.9078637479011
2023-03-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5824,11212.0,204142.36,Independent Pharmacy,EGP,2.5525537278339576,-85.38716363994975
2023-03-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8409,14791.0,1728965.86,Independent Pharmacy,EGP,20.37593894775805,75.55492290905185
2023-03-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6990,9856.0,495493.55,Independent Pharmacy,EGP,7.804922528062972,-28.631520029417747
2023-03-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1349,2223.0,247862.07,Hospital,EGP,4.191830972012442,-16.76130150842603
2023-03-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7491,16450.0,996645.36,Hospital,EGP,14.387136257878087,-22.95059713700511
2023-03-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7136,15330.0,625121.3,Hospital,EGP,10.655678490402504,136.60593369748693
2023-03-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6830,13425.0,1077386.52,Independent Pharmacy,EGP,13.471417583024195,82.69547948684277
2023-03-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1098,2391.0,181445.38,Independent Pharmacy,EGP,2.138341809266702,-79.94114031280326
2023-03-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8804,15007.0,962123.2,Chain Pharmacy,EGP,15.155186255102688,177.23203069885307
2023-03-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1846,2788.0,101126.92,Hospital,EGP,1.710253429902463,-61.26415315853472
2023-03-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3675,6285.0,633292.66,Independent Pharmacy,EGP,9.141935693689538,57.030953359034676
2023-03-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6378,13543.0,440698.36,Independent Pharmacy,EGP,7.51204611874153,-37.94022575196463
2023-03-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8628,18086.0,1778032.2,Chain Pharmacy,EGP,22.232145843316466,109.9831801558576
2023-03-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5201,8056.0,829880.03,Independent Pharmacy,EGP,9.780172770585315,-28.515520981238218
2023-03-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2089,3158.0,390859.04,Hospital,EGP,6.156739127266271,-28.450611634728705
2023-03-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7871,14473.0,825981.6,Chain Pharmacy,EGP,13.968959644339254,26.51326290594602
2023-03-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3871,7241.0,526542.37,Chain Pharmacy,EGP,7.600935224076154,-61.77086192044381
2023-03-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3145,6816.0,517307.77,Hospital,EGP,8.817913063763923,-56.911669249179
2023-03-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7790,12683.0,414672.77,Independent Pharmacy,EGP,5.184982307908724,52.01649540439759
2023-03-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6834,13835.0,696815.7,Independent Pharmacy,EGP,8.2120037702996,12.90010503620984
2023-03-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,8325,15787.0,772571.7,Chain Pharmacy,EGP,12.169406172641214,380.255916281477
2023-03-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7782,10967.0,1638244.76,Chain Pharmacy,EGP,27.70591371525739,745.4078429225398
2023-03-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,8397,15966.0,333461.44,Hospital,EGP,4.813703416055875,-73.5106871992033
2023-03-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8076,11141.0,535822.71,Independent Pharmacy,EGP,9.133514608470673,8.682437879453309
2023-03-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6301,8819.0,357373.19,Independent Pharmacy,EGP,4.468520244217875,36.610995739511985
2023-03-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5450,8882.0,854267.04,Independent Pharmacy,EGP,10.067574759470373,84.46844467019051
2023-03-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8201,17341.0,1581227.23,Independent Pharmacy,EGP,24.907198144988186,142.27226975023558
2023-03-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,7629,11710.0,607480.17,Hospital,EGP,10.273674352390357,187.36232884708647
2023-03-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4316,8386.0,620443.65,Independent Pharmacy,EGP,8.956453008405338,99.92070434417042
2023-04-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,834,1255.0,139631.57,Hospital,EGP,2.1111049221878506,-16.050810723130294
2023-04-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4922,6702.0,371060.31,Chain Pharmacy,EGP,4.488999707301882,-62.065118779088756
2023-04-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1032,1852.0,198880.07,Independent Pharmacy,EGP,2.9793243323235097,-74.01384381669705
2023-04-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1816,3324.0,121672.13,Chain Pharmacy,EGP,2.9186292657618447,-85.574391313875
2023-04-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6713,9183.0,1379824.95,Hospital,EGP,22.36026096341343,84.18332597062745
2023-04-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8789,15774.0,1533615.46,Chain Pharmacy,EGP,25.304633756928514,23.611266089331995
2023-04-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3520,7379.0,600363.32,Hospital,EGP,9.07695845540546,-19.27753334717872
2023-04-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7570,14352.0,1460689.67,Chain Pharmacy,EGP,17.67107751591347,145.99876897013883
2023-04-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8470,12396.0,1722361.88,Hospital,EGP,25.80185464612148,174.92424092477722
2023-04-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1535,2717.0,217805.62,Hospital,EGP,5.22464640653043,-32.15873163898375
2023-04-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1513,3146.0,281912.96,Hospital,EGP,4.5684398985308485,36.37811660949113
2023-04-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2546,3959.0,404668.15,Chain Pharmacy,EGP,6.677018845939263,308.1738325960174
2023-04-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,6702,12393.0,1031307.6,Hospital,EGP,15.592451983815256,132.58608790466985
2023-04-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,6558,14308.0,1401791.16,Chain Pharmacy,EGP,16.95853729798901,140.190822857003
2023-04-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4262,8464.0,470019.22,Independent Pharmacy,EGP,7.041126337122251,-51.53824467502612
2023-04-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2295,4789.0,441345.89,Chain Pharmacy,EGP,10.586853627677167,2.5602087595483436
2023-04-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5164,8824.0,1108275.06,Hospital,EGP,17.959756098657788,15.16866202968059
2023-04-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,965,2110.0,32490.29,Chain Pharmacy,EGP,0.5360893330498878,-94.5646283591539
2023-04-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5100,10832.0,1003618.99,Hospital,EGP,15.173824872055791,-14.372043530190581
2023-04-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8415,16528.0,1654672.85,Hospital,EGP,20.017840063062447,197.587599909163
2023-04-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1206,2435.0,142101.8,Independent Pharmacy,EGP,2.1287570464298855,-86.53133212252713
2023-04-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3331,7102.0,242574.91,Chain Pharmacy,EGP,5.818803627959381,-13.789728529680655
2023-04-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8861,17098.0,873922.82,Independent Pharmacy,EGP,14.16204448041194,181.20754103056473
2023-04-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8195,14531.0,694525.58,Hospital,EGP,11.459662408931607,-45.439029984575576
2023-04-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6723,10609.0,518612.52,Hospital,EGP,7.84095920199311,207.3383041605052
2023-04-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2030,3521.0,174802.97,Chain Pharmacy,EGP,2.1147249113371887,-87.98102797621236
2023-04-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2321,3223.0,496813.17,Independent Pharmacy,EGP,7.44251329959697,-36.077269467297555
2023-04-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7076,14967.0,854810.13,Chain Pharmacy,EGP,20.504891811195275,216.5980329672869
2023-04-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1404,2220.0,183382.46,Hospital,EGP,2.9717390323408233,-30.360029790833774
2023-04-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1084,2014.0,51059.63,Chain Pharmacy,EGP,0.8424831847445511,-91.58046696394354
2023-04-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7569,12634.0,438375.88,Chain Pharmacy,EGP,6.627852698615581,-58.38141862024552
2023-04-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1357,2211.0,265396.84,Independent Pharmacy,EGP,3.210708084297252,30.00576656407814
2023-04-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8105,14884.0,966016.97,Independent Pharmacy,EGP,14.471424231490012,-44.12746993165037
2023-04-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7005,15290.0,1302113.79,Chain Pharmacy,EGP,31.23465837941748,162.7912694322661
2023-04-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2425,3248.0,523424.12,Chain Pharmacy,EGP,8.482162840833562,111.17556227945649
2023-04-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,4308,9430.0,923159.62,Independent Pharmacy,EGP,15.232120888560486,-7.373308796621503
2023-04-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8276,16273.0,905649.47,Hospital,EGP,13.692613023643707,44.875797705181355
2023-04-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2319,4062.0,252076.21,Hospital,EGP,3.049558258892652,-76.60299202555458
2023-04-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8381,12585.0,1263818.74,Independent Pharmacy,EGP,18.93264580874514,596.5284759523774
2023-04-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8651,14258.0,401728.52,Independent Pharmacy,EGP,9.636525762828287,-58.24562592399809
2023-04-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3093,6260.0,392207.63,Chain Pharmacy,EGP,6.355780824692219,287.8370170870427
2023-04-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8744,18717.0,794195.6,Independent Pharmacy,EGP,13.104216352490402,25.40735905576419
2023-04-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1426,2002.0,91284.09,Chain Pharmacy,EGP,1.3801341037448676,-79.28649201235966
2023-04-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1768,2614.0,336300.41,Hospital,EGP,4.068482673491817,-81.08580879468887
2023-04-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1711,3045.0,350029.74,Independent Pharmacy,EGP,5.243623060967707,-57.821645617861186
2023-04-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,4538,6923.0,175250.16,Chain Pharmacy,EGP,4.20384064785786,-55.162822893900575
2023-04-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8320,13435.0,361751.52,Hospital,EGP,5.8622351995530115,-56.203440851466915
2023-04-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6258,8535.0,699950.98,Independent Pharmacy,EGP,11.549181433462593,32.9334579475532
2023-04-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4695,9660.0,965561.89,Independent Pharmacy,EGP,14.598435430153826,86.65134103823726
2023-04-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4247,8422.0,559737.58,Chain Pharmacy,EGP,6.77157261251106,34.98296017845588
2023-04-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,2586,4109.0,528856.73,Independent Pharmacy,EGP,7.922542082784085,-24.103786697113737
2023-04-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6513,9259.0,196717.39,Chain Pharmacy,EGP,4.7187891881097705,-74.53732902719578
2023-04-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5018,7228.0,488554.54,Independent Pharmacy,EGP,7.917096302150794,-70.1781716670957
2023-04-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,1496,1988.0,76943.18,Hospital,EGP,1.2695613996962618,-76.92591383279577
2023-04-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5670,9044.0,919741.06,Hospital,EGP,13.905665308384568,71.65025722780585
2023-04-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8284,14353.0,1789462.96,Independent Pharmacy,EGP,21.64849887520322,400.72669413170024
2023-04-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,7367,10605.0,536443.06,Chain Pharmacy,EGP,8.036189154418945,-37.20428918807402
2023-04-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,1809,3163.0,214792.19,Independent Pharmacy,EGP,5.152361282662501,-86.41610858168688
2023-04-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6407,9157.0,577624.29,Independent Pharmacy,EGP,9.360484359415592,-4.914708573944071
2023-04-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3901,8354.0,850002.68,Chain Pharmacy,EGP,14.02503239619644,36.99917470345615
2023-05-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5190,11082.0,452871.84,Hospital,EGP,6.256530642646591,224.33341543033572
2023-05-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6724,14760.0,665308.31,Chain Pharmacy,EGP,12.287290619532433,79.2992384445537
2023-05-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1263,2690.0,122922.92,Hospital,EGP,3.583606438355195,-38.192439292685286
2023-05-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4539,6186.0,339475.6,Chain Pharmacy,EGP,5.407442166311594,179.0085124670703
2023-05-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4244,6711.0,182277.07,Chain Pharmacy,EGP,3.2758950030810046,-86.78984098671356
2023-05-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1221,1871.0,156560.89,Hospital,EGP,2.0012242319941747,-89.79138551459307
2023-05-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8379,14498.0,538230.3,Hospital,EGP,7.435777779318024,-10.34923652564249
2023-05-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2602,4071.0,412168.71,Independent Pharmacy,EGP,7.612165138968102,-71.78259568303787
2023-05-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3220,4618.0,634422.66,Hospital,EGP,18.4955021326733,-63.16554219140056
2023-05-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1035,1821.0,221162.74,Independent Pharmacy,EGP,3.52285915657269,1.5413376385788435
2023-05-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4565,7567.0,868450.19,Chain Pharmacy,EGP,15.607841610827672,208.05614257677257
2023-05-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8991,15549.0,1158808.14,Chain Pharmacy,EGP,14.81235147551919,186.3601051874233
2023-05-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3133,6178.0,163369.58,Chain Pharmacy,EGP,2.2569890487037205,-84.15898612596281
2023-05-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4836,9495.0,528981.12,Independent Pharmacy,EGP,9.769522875320405,-62.26391383435461
2023-05-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7208,10762.0,459088.56,Hospital,EGP,13.38393783186419,-2.325577239160559
2023-05-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7366,12145.0,1543398.12,Independent Pharmacy,EGP,24.584494654384713,249.7026153341997
