Month,HCP_ID,Product_ID,Brand,Specialty,Territory,Channel,Touches,Promotional_Spend,Engagement_Rate
2023-01-01,HCP0008,P0004,PainFree,GP,Giza,Sample,7,1100.61,0.219
2023-01-01,HCP0008,P0004,PainFree,GP,Giza,Event,5,1603.62,0.079
2023-01-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Email,2,423.65,0.089
2023-01-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Digital,13,4311.22,0.367
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Digital,1,347.61,0.291
2023-01-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Email,3,360.94,0.292
2023-01-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Event,2,695.56,0.339
2023-01-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Field Call,2,110.99,0.198
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Sample,9,1219.69,0.09
2023-01-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Field Call,11,793.83,0.131
2023-01-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Email,12,701.31,0.422
2023-01-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Email,3,1003.79,0.339
2023-01-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Digital,4,679.32,0.403
2023-01-01,HCP0003,P0003,Respira,Endocrinology,Giza,Field Call,13,374.93,0.29
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Event,2,79.34,0.184
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Digital,12,2048.28,0.346
2023-01-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Field Call,8,940.07,0.269
2023-01-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Sample,8,1672.59,0.137
2023-01-01,HCP0008,P0005,Infecto,GP,Giza,Digital,7,891.38,0.305
2023-01-01,HCP0001,P0002,GlucoMax,Cardiology,Cairo East,Event,7,2262.7,0.09
2023-01-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Field Call,11,574.31,0.32
2023-01-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Digital,7,250.53,0.253
2023-01-01,HCP0008,P0006,NeuroCalm,GP,Giza,Field Call,14,4197.51,0.115
2023-01-01,HCP0008,P0001,CardioSafe,GP,Giza,Digital,7,2356.09,0.142
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Field Call,8,564.02,0.428
2023-01-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Email,0,0.0,0.387
2023-01-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Event,1,127.01,0.241
2023-01-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Sample,6,1590.03,0.091
2023-01-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Email,0,0.0,0.321
2023-01-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Email,8,1437.06,0.344
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Digital,13,2566.32,0.092
2023-01-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Event,8,2034.7,0.369
2023-01-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,6,456.23,0.345
2023-01-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Sample,4,656.43,0.246
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,2,307.51,0.306
2023-01-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Digital,8,1827.62,0.117
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Digital,2,276.35,0.338
2023-01-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Sample,6,1245.46,0.102
2023-01-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Sample,8,698.46,0.065
2023-01-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Sample,0,0.0,0.086
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Field Call,6,808.13,0.436
2023-01-01,HCP0008,P0010,GastroEase,GP,Giza,Email,11,385.8,0.201
2023-01-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Field Call,12,1663.9,0.052
2023-01-01,HCP0008,P0004,PainFree,GP,Giza,Email,5,1005.25,0.26
2023-01-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,3,126.54,0.215
2023-01-01,HCP0003,P0003,Respira,Endocrinology,Giza,Event,14,2838.62,0.137
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,14,822.18,0.289
2023-01-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Email,13,1924.49,0.355
2023-01-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Event,9,2682.82,0.107
2023-01-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Sample,2,283.88,0.062
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Email,12,1130.62,0.115
2023-01-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Sample,0,0.0,0.389
2023-01-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Email,0,0.0,0.328
2023-01-01,HCP0008,P0008,Dermacare,GP,Giza,Digital,6,1352.93,0.334
2023-01-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Sample,14,2668.95,0.106
2023-01-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Field Call,9,1687.46,0.148
2023-01-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Sample,8,1574.13,0.414
2023-01-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Sample,14,4594.5,0.247
2023-01-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Field Call,8,266.96,0.24
2023-01-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Sample,7,2080.15,0.295
2023-01-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Field Call,7,2179.3,0.404
2023-01-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Email,1,262.06,0.245
2023-01-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Event,6,1100.31,0.414
2023-01-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Event,1,33.29,0.129
2023-01-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Digital,5,196.12,0.322
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Email,6,174.88,0.081
2023-01-01,HCP0008,P0005,Infecto,GP,Giza,Digital,2,92.23,0.14
2023-01-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Field Call,4,252.22,0.275
2023-01-01,HCP0005,P0003,Respira,Pulmonology,Delta,Field Call,3,269.66,0.434
2023-01-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Field Call,8,618.82,0.383
2023-01-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Field Call,7,2347.54,0.29
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Email,13,2850.99,0.114
2023-01-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Field Call,7,2357.13,0.249
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Email,12,1753.68,0.307
2023-01-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Email,13,768.97,0.309
2023-01-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Sample,9,2680.15,0.193
2023-01-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Event,11,2990.12,0.416
2023-01-01,HCP0008,P0010,GastroEase,GP,Giza,Email,3,422.46,0.173
2023-01-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Sample,2,191.12,0.085
2023-01-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Sample,13,1009.26,0.178
2023-01-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Event,5,312.15,0.444
2023-01-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Sample,13,1117.43,0.395
2023-01-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Sample,10,2400.05,0.192
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Field Call,8,1947.09,0.245
2023-01-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Sample,4,657.71,0.305
2023-01-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Field Call,11,1500.64,0.442
2023-01-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,7,1659.07,0.065
2023-01-01,HCP0008,P0001,CardioSafe,GP,Giza,Field Call,7,1147.73,0.251
2023-01-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Sample,3,328.32,0.164
2023-01-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Event,0,0.0,0.432
2023-01-01,HCP0008,P0010,GastroEase,GP,Giza,Field Call,10,2627.24,0.219
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Email,13,1757.0,0.379
2023-01-01,HCP0008,P0003,Respira,GP,Giza,Email,5,989.94,0.075
2023-01-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Field Call,12,4159.88,0.24
2023-01-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Digital,13,1895.28,0.223
2023-01-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Field Call,6,1355.5,0.385
2023-01-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Sample,7,1641.13,0.11
2023-01-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Sample,3,641.24,0.414
2023-01-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Digital,8,1530.7,0.174
2023-01-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Field Call,13,898.38,0.296
2023-01-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Email,2,301.4,0.279
2023-01-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Field Call,4,1257.49,0.392
2023-01-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,6,257.43,0.342
2023-01-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Sample,10,2011.36,0.088
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Email,11,2492.34,0.314
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Sample,5,1029.99,0.296
2023-01-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Event,2,145.47,0.197
2023-01-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Email,5,309.63,0.259
2023-01-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Field Call,10,625.13,0.246
2023-01-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Email,9,2128.11,0.394
2023-01-01,HCP0008,P0001,CardioSafe,GP,Giza,Email,14,3316.05,0.388
2023-01-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Field Call,7,2047.58,0.161
2023-01-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Digital,3,227.77,0.209
2023-01-01,HCP0008,P0008,Dermacare,GP,Giza,Sample,5,1156.34,0.08
2023-01-01,HCP0008,P0002,GlucoMax,GP,Giza,Email,11,1075.59,0.209
2023-01-01,HCP0008,P0001,CardioSafe,GP,Giza,Event,6,797.54,0.124
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Email,9,2682.14,0.316
2023-01-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Sample,8,1140.76,0.365
2023-01-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Field Call,8,1342.43,0.281
2023-01-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Field Call,1,74.58,0.224
2023-01-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Event,10,1763.96,0.196
2023-01-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Event,4,953.37,0.092
2023-01-01,HCP0008,P0003,Respira,GP,Giza,Field Call,3,924.92,0.363
2023-01-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Sample,9,1391.83,0.288
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Field Call,2,287.95,0.332
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,11,3339.41,0.223
2023-01-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Digital,3,402.42,0.378
2023-01-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Event,3,332.55,0.438
2023-01-01,HCP0008,P0009,LipiControl,GP,Giza,Email,7,943.86,0.395
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,4,134.51,0.36
2023-01-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Sample,5,1144.35,0.126
2023-01-01,HCP0008,P0010,GastroEase,GP,Giza,Event,3,696.38,0.111
2023-01-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Sample,0,0.0,0.146
2023-01-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Field Call,3,497.3,0.06
2023-01-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Event,6,903.85,0.385
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Sample,11,1767.52,0.217
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Digital,10,3408.86,0.221
2023-01-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Digital,14,293.97,0.257
2023-01-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,1,276.2,0.207
2023-01-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Field Call,14,1059.86,0.318
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Digital,0,0.0,0.246
2023-01-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Field Call,7,503.78,0.162
2023-01-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Digital,8,2074.72,0.314
2023-01-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Field Call,7,1833.69,0.28
2023-01-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Sample,11,3716.46,0.44
2023-01-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,6,415.98,0.344
2023-01-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Event,13,3637.47,0.404
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Event,12,3182.82,0.232
2023-01-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Event,14,2086.13,0.142
2023-01-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Sample,1,280.13,0.062
2023-01-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Event,7,1063.87,0.167
2023-01-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Field Call,12,2866.16,0.302
2023-01-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Field Call,3,607.14,0.426
2023-01-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Email,11,1196.9,0.306
2023-01-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Field Call,9,1556.24,0.362
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Email,9,1820.53,0.38
2023-01-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Email,13,3481.27,0.182
2023-01-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Digital,5,1500.18,0.09
2023-01-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Email,7,978.94,0.43
2023-01-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,7,1650.38,0.313
2023-01-01,HCP0005,P0003,Respira,Pulmonology,Delta,Sample,11,1944.64,0.449
2023-01-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Field Call,8,2020.56,0.393
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Field Call,1,166.37,0.265
2023-01-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Email,12,1372.1,0.072
2023-01-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Sample,3,435.45,0.261
2023-01-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Email,9,2408.27,0.259
2023-01-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Sample,0,0.0,0.094
2023-01-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Field Call,1,329.88,0.409
2023-01-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Field Call,6,302.46,0.232
2023-01-01,HCP0008,P0002,GlucoMax,GP,Giza,Sample,6,804.15,0.343
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Email,13,1021.68,0.058
2023-01-01,HCP0008,P0009,LipiControl,GP,Giza,Sample,13,2278.96,0.108
2023-01-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Sample,2,233.49,0.108
2023-01-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Event,3,807.32,0.319
2023-01-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Field Call,3,323.36,0.077
2023-01-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Sample,14,2995.1,0.404
2023-01-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Event,6,1519.32,0.198
2023-01-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Sample,9,3072.52,0.329
2023-01-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Field Call,4,985.67,0.089
2023-01-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Event,14,1355.17,0.337
2023-01-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Email,4,146.29,0.383
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Sample,2,683.95,0.41
2023-01-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Digital,10,999.31,0.324
2023-01-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Email,1,320.17,0.396
2023-01-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Email,8,1051.7,0.196
2023-01-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Event,7,2226.14,0.416
2023-01-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Event,1,300.01,0.11
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Digital,4,1309.08,0.44
2023-01-01,HCP0008,P0005,Infecto,GP,Giza,Event,4,510.51,0.141
2023-01-01,HCP0002,P0009,LipiControl,Internal Medicine,Cairo West,Field Call,8,1751.43,0.444
2023-01-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Sample,11,1108.79,0.227
2023-01-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Digital,5,527.88,0.159
2023-01-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Field Call,3,614.23,0.289
2023-01-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Email,6,1106.38,0.154
2023-01-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Email,0,0.0,0.334
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Email,0,0.0,0.307
2023-01-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Email,4,485.21,0.1
2023-01-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Field Call,2,255.23,0.181
2023-01-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Email,4,969.86,0.391
2023-01-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Sample,4,1376.11,0.298
2023-01-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Digital,6,679.93,0.229
2023-01-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Event,11,888.63,0.352
2023-01-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Sample,0,0.0,0.207
2023-01-01,HCP0005,P0006,NeuroCalm,Pulmonology,Delta,Sample,7,2033.34,0.404
2023-01-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Digital,0,0.0,0.388
2023-01-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Event,12,3524.64,0.076
2023-01-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Digital,14,1597.5,0.246
2023-01-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Email,13,3375.19,0.318
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Event,12,1986.2,0.356
2023-01-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Field Call,12,1229.98,0.061
2023-01-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Event,1,259.47,0.063
2023-01-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Email,2,81.56,0.449
2023-01-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Digital,6,208.05,0.43
2023-01-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Digital,10,852.0,0.109
2023-01-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Field Call,14,816.49,0.061
2023-01-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Email,7,879.84,0.088
2023-01-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Email,5,443.1,0.07
2023-01-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Digital,2,412.81,0.339
2023-01-01,HCP0002,P0009,LipiControl,Internal Medicine,Cairo West,Email,9,413.96,0.388
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Email,10,2350.26,0.338
2023-01-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Event,8,2601.15,0.271
2023-01-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Event,11,1304.67,0.358
2023-01-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Email,6,2098.37,0.39
2023-01-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,4,471.0,0.21
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Field Call,7,795.2,0.42
2023-01-01,HCP0008,P0001,CardioSafe,GP,Giza,Event,6,196.65,0.297
2023-01-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Digital,4,815.24,0.338
2023-01-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Field Call,7,1258.44,0.374
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Field Call,9,2645.15,0.089
2023-01-01,HCP0008,P0005,Infecto,GP,Giza,Digital,0,0.0,0.091
2023-01-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Event,10,1314.27,0.126
2023-01-01,HCP0008,P0004,PainFree,GP,Giza,Event,11,1307.1,0.435
2023-01-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Field Call,3,406.33,0.087
2023-01-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Event,0,0.0,0.301
2023-01-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Digital,1,319.54,0.254
2023-01-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Email,2,665.79,0.18
2023-01-01,HCP0008,P0003,Respira,GP,Giza,Email,2,506.96,0.224
2023-01-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Event,7,677.25,0.075
2023-01-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Event,5,254.01,0.333
2023-01-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Digital,11,3446.31,0.16
2023-01-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Sample,13,624.31,0.068
2023-01-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Email,5,945.29,0.183
2023-01-01,HCP0008,P0002,GlucoMax,GP,Giza,Sample,8,441.33,0.273
2023-01-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Sample,3,677.31,0.151
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Digital,14,473.47,0.262
2023-01-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Event,7,1235.57,0.369
2023-01-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Email,3,796.31,0.412
2023-01-01,HCP0005,P0003,Respira,Pulmonology,Delta,Email,2,653.26,0.218
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Digital,8,2632.55,0.431
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Event,3,485.33,0.363
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,4,401.17,0.285
2023-01-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Event,4,931.24,0.353
2023-01-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Email,13,2167.35,0.4
2023-01-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Sample,9,2783.3,0.146
2023-01-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Sample,14,1139.22,0.297
2023-01-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Email,14,3576.39,0.185
2023-01-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Field Call,12,507.6,0.392
2023-01-01,HCP0008,P0008,Dermacare,GP,Giza,Sample,6,863.12,0.387
2023-01-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Email,12,3365.56,0.154
2023-01-01,HCP0008,P0008,Dermacare,GP,Giza,Field Call,1,157.94,0.134
2023-01-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Digital,3,304.64,0.132
2023-01-01,HCP0008,P0007,ArthroRelief,GP,Giza,Event,8,1014.85,0.206
2023-01-01,HCP0005,P0003,Respira,Pulmonology,Delta,Sample,10,341.76,0.278
2023-01-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Field Call,4,1059.93,0.233
2023-01-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Email,11,316.74,0.292
2023-01-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Sample,5,632.61,0.437
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Field Call,8,2630.29,0.23
2023-01-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Field Call,13,4231.37,0.4
2023-01-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Event,7,1428.23,0.157
2023-01-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Field Call,0,0.0,0.108
2023-01-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Event,13,1065.52,0.119
2023-01-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Field Call,13,1519.76,0.38
2023-01-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Event,0,0.0,0.174
2023-01-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Field Call,0,0.0,0.184
2023-01-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Event,8,534.69,0.256
2023-01-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Event,9,1290.31,0.295
2023-01-01,HCP0008,P0009,LipiControl,GP,Giza,Email,12,4167.21,0.134
2023-01-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Sample,2,167.66,0.412
2023-01-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Event,5,121.23,0.398
2023-01-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Email,3,554.23,0.347
2023-01-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Field Call,5,298.52,0.377
2023-01-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Event,13,4392.16,0.381
2023-01-01,HCP0008,P0005,Infecto,GP,Giza,Field Call,7,776.09,0.082
2023-01-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Field Call,5,327.06,0.285
